order_id,customer_id,order_total,order_status,payment_method,shipping_address,created_at,updated_at
3315f275-4d83-434d-837c-8f14198cb1cd,c9cf207f-efcc-46b3-aefd-b26a2e89ee38,541.07,shipped,cash_on_delivery,"4868 Lauren Underpass Suite 074
New Cynthia, NE 63622",2024-11-27 17:47:10,2024-12-11 17:47:10
3356bce6-2871-4102-b712-7edf814b6f2c,eedeef63-3dc6-493b-8e29-3e71a50c4de5,906.79,shipped,credit_card,"111 Simmons Coves
Raymondborough, FL 55475",2024-08-15 19:08:45,2024-08-26 19:08:45
93e70329-5c6d-45d0-87cd-5d04d6f461c2,096d6a20-3b2a-4ab9-a74d-4edcfd6d3af2,974.04,delivered,credit_card,"536 Randolph Port Apt. 224
Josephside, GU 07902",2024-12-26 00:51:46,2025-01-13 00:51:46
5024cd19-a650-47fe-92fb-2dc72afdb7a4,46aa3c6e-54d5-4764-a5e8-680f65d4a94b,599.14,shipped,debit_card,"5495 Marvin Locks Apt. 736
North Lauren, IL 13717",2025-05-17 18:54:44,2025-05-19 18:54:44
803d4996-959e-48b9-9e8b-5982b36aa717,6c36b232-d582-4064-a19a-9836784e954d,603.18,shipped,cash_on_delivery,"Unit 8828 Box 1310
DPO AA 09922",2024-06-02 13:09:41,2024-06-22 13:09:41
de52c42f-632b-42b8-acfa-509b05871438,137fabf4-0de0-4cce-9bff-8a8a53269ce1,983.66,pending,cash_on_delivery,"3440 Rachel View
South Jamestown, CA 80884",2025-01-25 13:41:17,2025-02-03 13:41:17
fac381f0-e045-45e7-bca9-b6fd0c44fc59,c824e87b-48a0-4e73-8473-c88574cc12a1,226.78,pending,cash_on_delivery,"566 Snyder Throughway Apt. 916
New Tinashire, OK 77362",2024-07-07 08:05:43,2024-07-15 08:05:43
3648bfb4-59fc-4d0d-a4b3-b269792e0b42,a4f3bf6a-edae-47cd-bfb0-68cbf0ba34e7,483.68,delivered,paypal,"8063 Phillips Views Suite 942
New Stevenville, WI 36301",2024-09-28 16:08:56,2024-10-22 16:08:56
f53e82f1-8dd9-4eff-9e36-f241de858d1d,cdf846fb-a44b-46ca-8c84-43acb05a2353,430.36,shipped,paypal,"297 Jenkins Row
West Amanda, PW 81457",2025-04-29 11:57:57,2025-05-12 11:57:57
49ec4403-2717-4ae0-ac84-84bb812bfeea,9e46f24f-7e71-4445-98b8-96ef710046b3,233.14,shipped,cash_on_delivery,"6707 Dougherty Walk
Port Juan, NV 70984",2025-03-07 01:25:35,2025-03-10 01:25:35
2e2964b6-df4f-4b2d-bb19-d4cfc65a4c09,9cfae001-91ae-4d02-994d-2946883aa4e1,481.44,shipped,cash_on_delivery,"042 Abigail Bridge
New Christopher, ID 42341",2024-12-31 14:15:56,2025-01-13 14:15:56
78c765be-9a1e-4221-b8fb-631d149cd8d5,096d6a20-3b2a-4ab9-a74d-4edcfd6d3af2,637.19,shipped,credit_card,"7747 Ibarra Fork Suite 956
Port Nicole, PR 64531",2024-05-27 23:47:02,2024-06-17 23:47:02
76509a8a-2e43-4037-a29c-8a2e84cca54a,76357c7a-e97c-4202-9d43-dd645470f241,877.31,delivered,credit_card,"Unit 2539 Box 4681
DPO AA 02663",2024-08-03 19:18:14,2024-08-22 19:18:14
1b228954-fd88-49bc-b8fd-01882291f574,15483b2a-5c8a-4021-bbf2-922a05d2bd50,208.54,shipped,credit_card,"7375 Dennis Rue Suite 827
North Catherine, OH 85810",2024-07-27 12:27:27,2024-08-07 12:27:27
0066c7bc-0f96-4e66-bfb8-a25833f45aa8,9e2ff5a3-57a1-4352-ada2-8dc61821788e,993.02,shipped,credit_card,"8479 David Club Apt. 819
Codyville, NJ 75031",2024-09-22 02:13:23,2024-10-21 02:13:23
a625e18e-731c-4bcc-96c4-7e5d6f90f0b8,df0edd1c-cb55-4d07-b7d6-03a8f13aeea1,669.27,pending,debit_card,"671 Stephanie Mall Suite 302
Albertbury, VA 93489",2024-06-05 03:51:38,2024-06-13 03:51:38
56a283da-9315-437b-ae93-4c5cb38ca7ce,0fb542c9-d02f-4d68-8f39-fc1d2c730067,438.05,shipped,paypal,"7350 Jimenez Mount Apt. 760
Port Nathan, OK 41812",2024-10-13 02:41:44,2024-10-22 02:41:44
18a31f58-fba1-49ef-90bb-9d8de357d8b7,a5d00aad-3b13-48ae-8674-adb58c3297d9,917.68,shipped,debit_card,"445 Sampson Stravenue Suite 176
Port Patrick, MT 55947",2024-10-23 00:49:50,2024-11-07 00:49:50
b0c498e1-fd3c-4f88-81fe-332905b91277,a5b4a64a-adc7-46d2-8092-df8bac1508d6,806.6,pending,credit_card,"213 Larson Parks Suite 793
Normanview, WA 71096",2024-08-25 04:43:35,2024-09-12 04:43:35
10e64e1c-f123-44b6-9a9b-5dd42d0f144b,19623035-317c-4edc-9b87-e8f65b4c1067,296.35,pending,credit_card,"Unit 0146 Box 3931
DPO AE 85585",2024-07-30 05:31:02,2024-08-18 05:31:02
f189812b-6d0a-40b4-a70d-8747f3f0b0d4,5496c64e-5321-4b42-a938-6296ab45383b,756.76,delivered,credit_card,"3152 Elizabeth Park
Port Toniport, OK 72090",2024-12-16 05:53:01,2024-12-26 05:53:01
61e78c08-8fba-4d72-9772-cbeccd585c5a,6beab1f2-fc9b-44d7-9ee6-7fe515b898e5,169.95,delivered,debit_card,"Unit 1720 Box 7778
DPO AE 88663",2025-02-21 00:49:03,2025-02-24 00:49:03
c575ab38-fc1e-4425-a278-3b1184065603,3f4ff2e0-ff56-4f09-87f9-56be2c1c60d1,693.68,delivered,paypal,"26080 Wilson Glen
Port Michelle, SD 75778",2024-11-18 13:33:29,2024-12-13 13:33:29
100b2f17-9223-4b30-ad39-eb31447c0302,79a06134-6f12-45ba-a07f-1c0d06a8891d,857.44,pending,credit_card,"USNV Lambert
FPO AP 70581",2024-06-14 05:44:27,2024-06-27 05:44:27
eb432fae-0737-481b-8d18-d11ebd37f67b,4962226d-d1a7-49eb-b0d7-b7a9b713b457,423.26,pending,cash_on_delivery,"PSC 9040, Box 2704
APO AE 28033",2024-07-17 06:46:20,2024-08-05 06:46:20
0cf2f8f7-71e4-4235-9e71-fbd7deaf9d3f,e6daef7a-4b55-42e2-a676-5a2df165ce43,629.33,delivered,cash_on_delivery,"4482 Turner Fords Suite 280
Powellport, NV 38271",2025-05-19 15:57:39,2025-05-22 15:57:39
6c575997-d8d6-4a92-a141-1270dab12dfd,d2071b45-f678-4ddd-8f0f-8bc70905d710,945.05,delivered,cash_on_delivery,"22022 Phillips Park Suite 379
North Laurieberg, ME 72750",2025-03-03 14:10:32,2025-03-16 14:10:32
97d447be-c8c9-4716-85fb-4823825f47d8,5127d60f-944d-4693-8166-dd3374f18e6b,936.41,delivered,paypal,"24432 Flores Stravenue Apt. 026
North Laurieside, NM 50630",2024-11-07 01:40:22,2024-11-20 01:40:22
dcf8c479-23e1-4ebd-ad35-5360810589f6,9a12e70d-ace5-4c97-96d5-55c7591f58b4,156.57,pending,debit_card,"4306 Mariah Coves Apt. 990
Porterberg, NE 50325",2024-10-01 04:08:53,2024-10-06 04:08:53
0121015c-2862-4eb4-88c0-90cd77a3eb63,465939be-05cb-49e6-ae78-b36101116c9a,582.37,shipped,debit_card,"PSC 1289, Box 8660
APO AA 26492",2025-02-19 20:32:26,2025-03-18 20:32:26
8e996927-22a6-4516-9742-19f18410b917,3f4ff2e0-ff56-4f09-87f9-56be2c1c60d1,608.35,shipped,credit_card,"146 Chad Via
Lake Richard, NJ 30712",2024-06-11 10:19:46,2024-07-09 10:19:46
871fa075-0cb2-4258-8b70-89f5078c2ea3,25449dc6-74a9-4845-a5a1-e7049378f090,418.91,delivered,cash_on_delivery,"07375 Joseph Light Suite 710
Hendersontown, WA 93476",2024-11-07 20:26:12,2024-11-28 20:26:12
f573e7b8-e1a3-4039-b824-d48c2edde1c0,dfd11209-8acb-41a2-b0e8-a95cd04bdaf2,409.01,pending,paypal,"53225 Mitchell Mountain Apt. 125
Lauramouth, SD 53765",2024-10-05 21:30:25,2024-10-31 21:30:25
6f26d803-2fb6-42db-8556-fb1790b5ffc2,0fb542c9-d02f-4d68-8f39-fc1d2c730067,411.88,pending,credit_card,"795 Jordan Hill
South Lisamouth, NH 04202",2024-07-11 21:51:44,2024-08-06 21:51:44
768a4ba1-a43d-4c9e-9c8a-d6332f898f5f,12bda239-473a-4db2-845d-b2fec3d2d8a1,585.41,delivered,credit_card,"89042 Ryan Lodge
Jonesborough, OR 86115",2024-08-12 18:40:49,2024-09-06 18:40:49
efe4c8e8-00f0-494b-b9b9-84b464b36686,f84c6e3b-cf59-4cb3-b361-027a9d3bf675,294.41,delivered,cash_on_delivery,"926 Michael Islands Apt. 277
Blakemouth, AL 58367",2025-05-06 07:51:02,2025-05-09 07:51:02
0dc1587b-f923-49bd-8b3c-648357c4f980,87e52281-3579-4dff-9f51-5ef1a3e3a1ac,855.8,pending,credit_card,"715 Graham Ford
Port Michaelstad, PW 93728",2025-05-22 13:16:20,2025-05-30 13:16:20
77ba0155-ca2f-4afa-82d0-3af9028be710,c553938a-b390-42ec-a658-923c82c373f4,901.51,shipped,credit_card,"8651 Williams Mission Apt. 650
Port Jerryfurt, AS 85736",2024-10-21 00:19:19,2024-10-27 00:19:19
fdd55602-ca28-4708-a156-55b99d9e95e1,39eaaf05-35fe-4b9e-bbe9-4621bce94288,550.88,delivered,paypal,"4379 Patrick Mall
Estradaberg, GA 84194",2025-01-18 23:32:42,2025-02-15 23:32:42
546720d7-d19f-4345-af18-d722465bf889,159e7233-0612-4f28-bfe5-d12250e4cffc,840.03,shipped,paypal,"1758 Gary Springs Suite 744
Vickifort, IN 23802",2024-08-08 17:38:08,2024-08-19 17:38:08
3898f073-182e-4dff-b4f6-059ac4b67a1e,b9cbd86b-c1a6-4225-96cf-57e5866e5f7e,165.9,delivered,debit_card,"PSC 5077, Box 1224
APO AP 18277",2025-02-13 19:13:13,2025-02-27 19:13:13
e5064bb1-a22f-4030-a3ba-1d11d18744e6,591df5b0-8c4d-4cf2-945b-579223c9b932,691.9,shipped,credit_card,"7734 Jones Corner Apt. 025
Dianahaven, TX 52413",2024-08-13 10:24:43,2024-08-26 10:24:43
e40ac5e8-86b2-438d-a89a-d77323a14510,05bba2e6-f386-4718-9625-e15bd8b61579,745.89,delivered,credit_card,"29215 David Trail Suite 178
Lake Jared, CT 93719",2025-04-09 23:33:04,2025-04-17 23:33:04
e6374814-6993-43f9-b1ef-a1a6e8d1ed9f,84bb69aa-2b86-481f-b4ca-62d43a0b6cad,504.06,pending,cash_on_delivery,"26460 Molina Valleys
Lake Roberto, GU 65672",2025-02-02 14:43:24,2025-02-16 14:43:24
b633cd24-f932-4bcd-bf1c-a81c192ebac4,6ca7f0d4-be65-4e10-afec-72ec90ac2aaf,977.07,pending,paypal,"USNS Miller
FPO AA 81518",2025-02-01 10:48:23,2025-02-07 10:48:23
4c6e51f4-d8d9-4d27-b324-31f867c4beeb,d9bfb7ae-4c23-485a-811d-dfcae6bf00fd,101.01,delivered,debit_card,"517 Richard Stravenue
Katherinemouth, VA 31802",2025-01-11 02:41:09,2025-01-16 02:41:09
38b1ab90-93a2-42cf-9b40-bcfa5cec0116,dafb6ded-2a19-47d6-a2fa-b1292b0a6832,893.74,shipped,cash_on_delivery,"PSC 5500, Box 0356
APO AP 20103",2024-09-07 04:38:18,2024-09-14 04:38:18
da6ac701-1c82-487c-bd5f-50c656b8f8e6,25353e48-4677-46cd-b46b-b09cdddf00f0,840.93,shipped,credit_card,"402 Marvin Tunnel
Blackstad, ND 21542",2025-01-15 10:36:08,2025-01-16 10:36:08
061d5384-d064-471c-a4d1-1a01d3e0b355,d8fcae6b-267a-4af0-9cc9-71fefbbbf243,743.15,shipped,debit_card,"959 Simpson Hills
East Jasonfurt, GU 92347",2024-06-29 11:25:46,2024-07-25 11:25:46
0759087d-82ae-4cf9-a3b4-c7b5c639518b,e916fcd7-a2f3-4586-88ad-7506fe59a921,157.29,pending,cash_on_delivery,"2550 Diaz Street
Benjaminport, NC 83922",2025-03-08 21:09:54,2025-03-29 21:09:54
6f72bc54-3b51-40d7-a520-73c10f034e9a,048c81c3-2e54-4488-8abb-422b483ead76,537.68,delivered,cash_on_delivery,"87055 Cassandra Station
Olsonmouth, HI 86548",2025-02-08 22:03:21,2025-03-02 22:03:21
99c83c19-7978-49df-ad94-7961c63118a6,cb64604a-5232-40fe-a20e-fdbdefd7ec3e,692.2,pending,cash_on_delivery,"709 Andrea Villages
Lake Stevenmouth, NE 34343",2025-02-13 20:36:28,2025-02-18 20:36:28
3094b28c-8863-4dc5-b955-ded7e784279a,1b694655-0560-4643-85a2-217229f0b21a,981.02,shipped,paypal,"65927 Jennifer Bypass
West Teresastad, FM 63985",2025-04-22 12:25:51,2025-05-05 12:25:51
e34245b5-19af-46a7-8c67-9327f189a572,e6daef7a-4b55-42e2-a676-5a2df165ce43,416.44,delivered,cash_on_delivery,"3374 Walker Creek
Andreachester, VT 55474",2024-12-08 18:16:15,2024-12-29 18:16:15
342f4cd9-f99e-4eb5-8cce-adb32109fcae,f93cf16f-8586-4a0c-ba2e-e014c66a12b3,344.01,pending,debit_card,"47933 Kevin Ridge
Gordonside, ME 52047",2024-07-29 04:30:52,2024-08-20 04:30:52
d08c6b43-1894-4dd1-8c1b-c28d7a1d4560,d7d528d1-d428-4f81-8db1-3e7a6e98f6d7,658.15,delivered,credit_card,"PSC 1367, Box 3220
APO AE 19399",2024-06-09 18:27:13,2024-06-12 18:27:13
00470330-e650-4456-8149-3184ad9554a2,31dc4093-1c75-48df-bc77-bf37b25a61f3,358.5,pending,cash_on_delivery,"840 Angela Lodge Suite 349
North Shannonton, KY 75505",2025-03-16 00:55:23,2025-03-23 00:55:23
5cbd21fd-6e91-4bde-8189-2e4685b9cb30,fc49a18d-3577-4999-9e9f-eb98191d84a4,132.32,pending,credit_card,"816 Alexis Cape
Porterside, NM 14647",2025-04-03 19:15:38,2025-04-19 19:15:38
66e70c87-001d-4f89-8e3a-95ec2df32f12,4c8f3559-cdb7-4aab-97f2-e11ea884a56a,842.11,delivered,cash_on_delivery,"6128 Miller Underpass
Thomasborough, MT 59117",2024-10-24 21:55:07,2024-10-26 21:55:07
1ab2df04-8a17-495a-9188-c49b1e782430,70514ac2-dba4-497d-a7ee-873f9163abf6,157.88,delivered,credit_card,"6269 Katie Park
Brandonport, WI 14217",2024-10-31 12:14:05,2024-11-25 12:14:05
8f8d62c2-5877-404f-b075-705c8a501c65,700049ae-9bfe-4e95-b3c6-53f43c883898,908.6,pending,cash_on_delivery,"6769 Walton Prairie Suite 216
Jamesstad, IA 94896",2025-01-04 00:40:06,2025-01-16 00:40:06
c510c2a2-5895-48e4-84d8-4a39d0118ee8,130a7fac-d1c6-4887-833a-8f395d75a6e8,166.54,pending,paypal,"26034 Smith Spring
Port Tanya, ME 17030",2025-05-20 12:37:17,2025-06-06 12:37:17
0da86c42-eed6-42c3-8bd4-8b5d105d3388,fc7a25f8-10f9-48f0-bf86-a45b0fde74e0,642.13,pending,debit_card,"38335 Fuller Plains Apt. 124
Lake Peterstad, MO 17092",2025-05-05 07:05:05,2025-05-09 07:05:05
0cf3e2eb-c539-42bd-9e06-cda11f673e81,d81c0ef1-7f65-40d9-904b-4a014c5d5aca,498.8,delivered,debit_card,"4290 Rhodes Hill Suite 692
New Amanda, MH 39315",2024-09-23 02:17:21,2024-09-30 02:17:21
f2830fbb-d1d2-4461-b6a0-fe957cb320a8,d5ead612-25e8-4637-acf7-cd9a4b6e6659,462.54,delivered,paypal,"1583 Green Road Suite 586
West Vickie, OK 64846",2024-09-02 09:09:46,2024-09-23 09:09:46
ac1a18a1-bf8b-4d62-b63f-3711be7e6672,cf2dbf5b-526c-4644-84ca-29a32ce125cf,296.56,shipped,cash_on_delivery,"283 Velasquez Stream Apt. 382
East Richard, PW 37796",2024-11-05 02:33:38,2024-11-09 02:33:38
b6bcc9af-85a4-45ac-8b73-fb74ef1c785e,e6388275-0f1f-42bf-8ad6-4cdb1a9739ff,406.09,pending,cash_on_delivery,"74080 Burke Points Apt. 765
Port Danny, HI 80079",2024-06-06 09:22:10,2024-06-23 09:22:10
52f43a6f-0d6c-4d1e-97ef-ab089df2c20c,19623035-317c-4edc-9b87-e8f65b4c1067,982.92,shipped,credit_card,"8590 Samantha Road
Matthewton, MH 01239",2024-11-30 11:35:36,2024-12-14 11:35:36
46a31b15-7c65-453c-831f-230c1956675b,94cf653f-6774-48c4-8bd3-cfda3ca73a41,942.74,pending,credit_card,"2713 Chambers Locks
Mckenzieview, AZ 90800",2025-05-12 18:31:24,2025-05-20 18:31:24
b2555aab-6c33-4d9b-af96-c03533414512,7f6b5280-024f-46f9-9af9-ab4cadb1af2a,757.27,delivered,cash_on_delivery,"602 Robert Street Apt. 370
Joneston, WY 82466",2025-03-11 00:31:48,2025-03-22 00:31:48
3d46b188-46e4-4476-b317-b3d8c9d8513f,3a2696a9-af84-45e2-86bd-5367eb8b6601,613.73,shipped,debit_card,"USCGC Pena
FPO AA 79970",2024-12-30 12:05:06,2025-01-10 12:05:06
7b52a5ea-8264-4aa7-a745-2186ceddd67e,7bb94882-02c6-4245-9399-d68159043706,75.61,delivered,paypal,"87848 Shannon Crossroad Apt. 686
North Curtisberg, WI 01861",2024-11-15 19:06:48,2024-11-22 19:06:48
1dc29d0c-67ef-4d9e-ac79-1ebd1a505503,c49b68b7-b5c9-42b5-8d78-b5b8d8e36501,114.32,pending,debit_card,"69492 Paul Divide
Jonesshire, VA 05427",2025-04-17 21:30:15,2025-04-23 21:30:15
0380261d-f253-472f-a815-6788c80fe48b,43de990a-0a81-465a-95c3-8ed37fcd46a6,706.33,pending,credit_card,"99082 Anna Lodge Apt. 607
South Travis, UT 40565",2025-03-08 05:23:07,2025-03-09 05:23:07
b1fe72d4-badf-4922-bd22-2a93332b14d1,6f752fab-4fe9-4447-a8f8-e9c2f1920a94,995.36,delivered,debit_card,"088 Amanda Extension
Port Daniel, VT 70116",2025-02-11 04:24:14,2025-03-03 04:24:14
0f6c9898-de1f-4a9f-9cd4-32db3d4b0193,e6daef7a-4b55-42e2-a676-5a2df165ce43,510.99,delivered,paypal,"7861 Smith Turnpike
Lake Daniel, NH 21779",2025-03-03 05:59:13,2025-04-01 05:59:13
a565df56-d58f-4fd6-b751-171d59051b32,b9cbd86b-c1a6-4225-96cf-57e5866e5f7e,647.58,pending,debit_card,"38298 Natasha Rapid Suite 192
East Robertview, HI 87965",2025-03-20 07:08:28,2025-03-30 07:08:28
5dcd363c-9593-4fc3-8eb9-1db196517a9b,a22341a8-a732-41ec-8f82-71879e0cfbba,282.74,delivered,paypal,"6569 Anderson Extensions Apt. 375
North Danielborough, MI 59536",2025-04-08 10:10:55,2025-04-19 10:10:55
a6657f3e-58dd-4eb5-87ca-4132ebe4f523,47466593-0971-4433-b826-b095f76b7c2d,678.5,shipped,debit_card,"39894 Harrison Squares Apt. 665
Martinbury, GA 94872",2025-03-12 14:27:56,2025-04-10 14:27:56
6d28c5df-d491-49a3-8f7c-e5ba4249b19b,63920dbe-b318-4ee4-b600-486760a34109,217.73,delivered,credit_card,"9265 Mccoy Rapids
North Ashleymouth, DE 51696",2025-02-13 19:04:06,2025-02-21 19:04:06
6ac4ae92-3faf-4206-ba72-44d420818eb5,345e2f28-cb5b-4005-aa6a-093f00fc9333,70.54,pending,debit_card,"269 Cynthia Canyon Apt. 765
Christopherton, KY 49071",2025-02-19 04:08:16,2025-03-06 04:08:16
2248bee8-26bf-42fb-93f6-6748bddcea98,1cb01df5-a173-45a0-9879-babc5fc2a9fb,423.85,delivered,debit_card,"7075 Tanya Street Suite 189
East Philip, MS 22055",2024-07-12 13:30:35,2024-08-10 13:30:35
74b53c32-2622-46d6-a6fe-a4c47ad8f600,e5894e1a-c706-4865-a031-49f8370b519b,885.03,delivered,debit_card,"USCGC Arroyo
FPO AE 61620",2024-08-10 05:40:22,2024-09-01 05:40:22
ea12c555-2d02-4d5c-a81d-21fa66897b14,27a69973-ccc9-4bb4-86d5-ba80e10a5464,162.31,pending,credit_card,"9977 Danielle Mission
Cookmouth, IA 79452",2024-08-04 04:50:33,2024-08-29 04:50:33
7d481260-975e-4364-8aa2-630f08456b2b,25449dc6-74a9-4845-a5a1-e7049378f090,380.2,shipped,paypal,"498 Mclean Manors Apt. 346
Murphymouth, AZ 36161",2025-01-10 16:34:37,2025-01-31 16:34:37
34169b79-6819-4147-9bac-5fb38463ddc4,56a5c2e8-c7b8-427c-8028-612070e20b80,640.15,delivered,paypal,"2182 Bryant Mountain Suite 078
East Jennifer, PR 53224",2024-10-21 22:15:48,2024-10-25 22:15:48
c90af025-e90c-4db2-b70d-a32dae617ba0,225c4991-9f18-4e18-bfbf-40e488fbe195,864.51,shipped,debit_card,"16410 Rebecca Plain
Tammyport, HI 75224",2024-10-12 12:35:22,2024-11-02 12:35:22
f04a8a40-0c50-4130-8d67-b95ced6d01c5,9d682075-d6ff-4c11-8a1c-6da2032f8e50,852.22,pending,credit_card,"86780 Julia Fork
West Patriciabury, OR 58533",2024-11-13 23:42:57,2024-12-03 23:42:57
ad15f467-36f0-4f22-8279-e6cec8221449,ba7c08dd-82be-434d-a925-f0374278b562,506.84,delivered,credit_card,"USNS Randall
FPO AA 79454",2024-07-13 21:48:04,2024-07-16 21:48:04
616abe54-e505-460f-96e7-7b34fffbdafa,df0edd1c-cb55-4d07-b7d6-03a8f13aeea1,174.69,pending,debit_card,"USS Lynch
FPO AP 83379",2024-07-30 01:27:35,2024-08-06 01:27:35
c05f27e4-eb3d-4d4f-94bb-c51616d94b6d,840e09d3-de54-4f65-8612-77a2fbed5df5,51.15,pending,credit_card,"976 Walker Stream Apt. 909
Darrenland, AS 68045",2024-11-17 13:40:31,2024-12-13 13:40:31
59b2d845-4e84-42f6-9dde-3d1cb4be98b5,2f0f7cbc-cea4-4b4b-b356-cce44059a12f,140.0,pending,paypal,"USS Jones
FPO AP 08785",2025-05-08 11:59:55,2025-05-09 11:59:55
6d8fcdcd-4024-4a28-b47c-c2f971b49af2,c5fe56cb-84ec-4a19-be59-d01636954f75,588.71,pending,debit_card,"98417 Brent Plains Suite 978
Cunninghamborough, NC 94769",2024-07-12 20:44:05,2024-08-05 20:44:05
631f98bc-ba5e-4d98-9f97-5e19ea166bb9,e5894e1a-c706-4865-a031-49f8370b519b,579.77,delivered,credit_card,"91036 Carol Estates Apt. 270
South Jacobport, MO 91955",2025-03-28 21:42:56,2025-04-12 21:42:56
96c586b6-cde7-4824-855c-01e0c9e7c143,fe7e787b-e888-4416-9bb4-bc35696a2b49,969.97,delivered,cash_on_delivery,"408 Johnson Crest Apt. 331
New John, AZ 95208",2024-10-05 19:30:27,2024-10-13 19:30:27
0b561423-c820-46d7-bab1-d64dcfa05017,9018d99a-20ec-4220-883d-747a61c911ab,641.82,pending,paypal,"084 Tara Vista
Michaelport, NV 40662",2025-03-09 16:55:59,2025-03-15 16:55:59
6278b725-da12-4462-9c4c-9bf0d787939d,a169e342-36fc-4801-ac11-425e0ac5f1ba,353.85,delivered,debit_card,"45837 Jennifer Manors Suite 429
New Barbara, MD 99270",2024-07-26 00:55:51,2024-08-19 00:55:51
66b0cc9e-7a0c-4ff9-bb12-c73632a82091,37ca19cb-2d3d-4c5c-ac7d-b0bb5defcfb1,577.31,shipped,cash_on_delivery,"5459 Charles Glen
Colemanborough, OK 46337",2024-09-22 06:51:54,2024-10-01 06:51:54
9d8c4e14-6f71-42fb-8ec8-f2e236c286c4,81083e0d-7257-4356-959b-8547e94f159f,655.51,delivered,credit_card,"733 Zavala Squares
South Jerrymouth, ND 23762",2024-09-27 00:37:32,2024-10-06 00:37:32
60de3383-6c9c-452d-9a08-b7df84d385f4,137fabf4-0de0-4cce-9bff-8a8a53269ce1,44.69,delivered,debit_card,"PSC 8723, Box 9635
APO AE 38879",2025-04-30 20:43:03,2025-05-21 20:43:03
2ccb6635-07ca-448c-a163-eee760ec3d7a,a1836202-3083-4861-9b6b-6b7f001299f4,910.79,shipped,paypal,"59342 Hamilton Junctions Suite 369
East Shannon, MP 66911",2024-09-08 07:42:48,2024-09-18 07:42:48
d71f3af6-0ece-425a-805f-2a158edd4ea7,5948647b-06e2-4987-bef4-467efb28ab40,908.55,delivered,debit_card,"73664 Stephanie Meadow
New Carrieshire, NJ 81716",2024-11-24 13:55:29,2024-12-21 13:55:29
a9c9ccdc-235d-4433-a351-ac5377c94878,3fc93b83-4a2a-4b6b-93e2-0ee39a31d527,510.9,delivered,debit_card,"64501 Thomas Ridges Suite 520
Willisview, NM 08630",2025-01-05 00:19:32,2025-02-02 00:19:32
57ac648a-7d75-4627-9111-b16fdaae58f5,137fabf4-0de0-4cce-9bff-8a8a53269ce1,851.16,pending,paypal,"350 Sullivan Flat Apt. 733
South Debraview, TN 92174",2024-06-21 00:20:58,2024-07-07 00:20:58
2df4e302-62c7-4b03-b885-7142f1659fd3,c329d191-fe50-4521-8eb8-56d17a88d6e1,225.17,pending,cash_on_delivery,"8805 Cindy Stravenue
Mcdonaldburgh, MN 62941",2025-01-03 16:07:18,2025-01-15 16:07:18
2e4a0ed6-5963-4c56-9696-adecfeab02ff,dccb2dec-a7bd-49a6-9b95-8e481089922a,870.84,pending,cash_on_delivery,"8467 David Crossing Suite 486
Butlerchester, MN 84738",2024-11-02 00:04:12,2024-11-08 00:04:12
41a9dbe6-fc4f-415f-8df3-360d9df7b7cc,28d6da45-9903-40ca-8d0a-2b6dcb89bcac,861.02,shipped,debit_card,"8448 Rosales Burg
East Margaret, AK 68580",2024-08-30 11:11:20,2024-09-22 11:11:20
fa1dbf25-fa50-45ba-a373-089556b28650,7c296a02-71c5-4980-8fdf-633d96b00ce9,973.73,shipped,debit_card,"PSC 7944, Box 0060
APO AE 82325",2025-04-26 02:46:58,2025-05-23 02:46:58
720bc870-daf9-482f-ba7f-70994bbc095e,637cd341-364e-46e7-a320-c73dd6422bcf,379.89,pending,credit_card,"69630 Ryan Ports Apt. 300
Millerburgh, VA 04390",2024-10-08 20:05:19,2024-11-01 20:05:19
ab58313d-b628-4289-90e3-ad95e6dad3a6,b9cbd86b-c1a6-4225-96cf-57e5866e5f7e,934.59,shipped,paypal,"1543 Veronica Unions Suite 814
Blakeberg, AS 82390",2024-06-20 20:57:58,2024-07-09 20:57:58
9c0c6058-c4d1-478f-a50f-971ae6f2dab2,783c71e0-f6ab-40a5-8466-08a9da041afe,344.54,delivered,paypal,"5397 Moore Freeway Apt. 703
Port Natashaton, KY 27388",2024-10-11 20:29:31,2024-10-14 20:29:31
f5f55d94-c3bf-40d9-800f-ae08a520617e,686ee69f-72a7-447f-8d1f-80e024ce29e5,689.43,pending,credit_card,"044 Zavala Crescent Apt. 192
North Wendy, DE 02144",2024-10-20 06:34:26,2024-10-29 06:34:26
1a9fffd7-4d4b-4a1a-afaf-23baf6d2e453,130bdeb2-066f-4405-a82c-1291385662b3,771.97,shipped,paypal,"645 Cynthia Pine Apt. 414
North Calebberg, IL 78488",2024-11-08 19:14:03,2024-11-30 19:14:03
fd2e5b44-15b8-4b97-baeb-bc31b5edd065,882f9068-d47a-4a3e-808b-ea371fc750a9,851.6,delivered,cash_on_delivery,"8835 Olivia Roads
Davidbury, UT 99030",2024-12-12 22:27:27,2024-12-27 22:27:27
c6c6dcd6-3dee-4232-b0dd-3bf62ff37366,10829022-1fe0-4d7d-aba1-00d32d8f5863,623.17,delivered,paypal,"Unit 5718 Box 1953
DPO AP 39656",2025-04-24 18:59:14,2025-05-01 18:59:14
5dcfd31f-d500-4774-a4ca-5b701e8fc04d,e7031474-d877-4c88-9d37-7284d9a80cb3,664.09,shipped,paypal,"7055 Lee View
South Debraberg, SD 05086",2024-11-25 06:07:33,2024-12-16 06:07:33
